movieId,avg_rating,rating_count,(no genres listed),Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,year
1571,4.5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1996
1572,3.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1963
1573,3.3701298701298703,77,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1997
1574,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1997
1580,3.487878787878788,165,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1997
1581,2.1666666666666665,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
1582,2.6,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
1583,3.0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997
1584,3.652439024390244,82,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1997
1585,3.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
1586,2.7954545454545454,22,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1997
1587,3.2580645161290325,31,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1982
1588,3.075,20,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
1589,3.28125,16,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1997
1590,2.94,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1997
1591,2.6346153846153846,26,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1997
1592,2.375,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
1593,2.8333333333333335,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1997
1594,4.083333333333333,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1997
1596,4.333333333333333,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1997
1597,2.941860465116279,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1997
1598,2.5,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1998
1599,2.3333333333333335,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
1600,3.5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1997
1601,2.3333333333333335,3,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1997
1602,1.75,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
1603,2.4615384615384617,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1997
1604,3.3333333333333335,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
1605,2.75,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1997
1606,2.3333333333333335,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
1608,3.3448275862068964,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1997
1609,2.6666666666666665,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1997
1610,3.8722222222222222,90,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1990
1611,4.1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1991
1612,3.0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
1613,4.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1997
1614,2.7884615384615383,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
1615,3.0,11,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1997
1616,3.025,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1997
1617,4.061855670103093,97,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1997
1619,3.4285714285714284,14,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1997
1620,3.1153846153846154,13,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1997
1621,3.25,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1997
1623,2.25,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1997
1624,1.75,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1997
1625,3.7012987012987013,77,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1997
1626,2.6666666666666665,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1997
1627,3.357142857142857,7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1997
1629,3.3333333333333335,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1997
1631,5.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1997
1633,4.0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1997
1635,3.8823529411764706,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1997
1639,3.576923076923077,52,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1997
1641,3.7589285714285716,56,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1997
1642,1.75,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1996
1643,3.8,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1997
1644,2.109375,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1997
1645,3.411764705882353,51,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1997
1646,2.142857142857143,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1997
1647,2.5,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1997
1648,3.5,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1997
1649,2.5,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1997
1650,3.75,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1997
1652,4.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1997
1653,3.953488372093023,86,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1997
1654,3.5,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1997
1655,4.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1998
1656,4.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1997
1658,3.0625,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1997
1659,4.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1997
1660,3.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1997
1661,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1997
1662,3.0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
1663,3.7941176470588234,34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1981
1665,2.96875,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
1667,2.1,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1997
1670,3.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1997
1671,3.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1997
1672,3.375,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1997
1673,4.076923076923077,39,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1997
1674,3.65,40,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1985
1675,3.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1997
1676,3.33125,80,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1997
1677,2.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1997
1678,3.5,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1993
1679,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
1680,3.6,25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1998
1681,1.9285714285714286,7,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997
1682,3.812,125,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1998
1683,4.416666666666667,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1997
1684,3.5,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1997
1685,3.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1996
1686,3.6666666666666665,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1997
1687,3.2222222222222223,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1997
1688,3.35,20,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1997
1689,2.2142857142857144,7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1997
1690,2.922222222222222,45,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1997
1693,3.5,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1997
1694,3.0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1997
1695,4.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1997
1696,3.5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1997
1699,4.0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1997
1701,3.875,8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1997
1702,3.0,16,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997
1703,2.9,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
1704,4.078014184397163,141,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1997
1707,1.875,8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
1711,3.1041666666666665,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1997
1713,3.0714285714285716,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
1717,2.9193548387096775,31,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1997
1718,3.25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1997
1719,4.25,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1997
1721,3.414285714285714,140,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1997
1722,3.066666666666667,45,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1997
1726,2.6923076923076925,13,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1997
1727,3.75,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1998
1729,3.6979166666666665,48,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1997
1730,3.25,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1997
1731,1.75,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
1732,3.9245283018867925,106,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
1733,4.5,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1997
1734,4.055555555555555,9,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1997
1735,3.3181818181818183,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1998
1739,4.0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
1746,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
1747,3.338709677419355,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
1748,3.8229166666666665,48,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1998
1752,2.5,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1998
1753,3.59375,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
1754,3.5,15,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1998
1755,4.1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1997
1757,2.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1995
1759,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1997
1760,1.35,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
1762,2.3,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1998
1767,3.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1998
1769,2.9285714285714284,14,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1998
1770,2.5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1998
1771,4.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1997
1772,2.7083333333333335,12,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1998
1777,3.419642857142857,56,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1998
1779,2.760869565217391,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1998
1783,2.8,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1998
1784,3.6979166666666665,96,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1997
1785,3.9,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1990
1791,2.3333333333333335,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1998
1792,3.0217391304347827,23,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1998
1793,4.0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
1794,3.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1997
1797,4.25,6,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1998
1798,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1998
1799,3.423076923076923,13,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1997
1801,3.5,25,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1998
1804,3.0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1998
1805,3.0161290322580645,31,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1998
1806,2.3125,8,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
1807,3.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1998
1809,4.0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1997
1810,3.5,11,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1998
1812,3.6666666666666665,3,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1998
1816,2.0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1997
1821,2.6666666666666665,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1998
1824,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1998
1825,3.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1998
1826,2.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
1827,3.3333333333333335,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1997
1829,3.25,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1997
1831,2.4482758620689653,29,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1998
1833,3.0,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1998
1834,4.0,11,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1997
1835,3.3823529411764706,17,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1998
1836,4.5,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1998
1837,2.25,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
1839,3.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
1840,3.2142857142857144,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1998
1841,3.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1998
1844,3.875,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1997
1845,3.966666666666667,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1998
1848,3.0416666666666665,12,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997
1855,2.5714285714285716,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
1856,4.0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1998
1857,3.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
1858,2.5625,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
1859,3.6666666666666665,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1997
1860,2.625,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1997
1862,1.9444444444444444,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1998
1863,2.4285714285714284,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
1866,2.9285714285714284,7,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
1867,2.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
1870,3.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1998
1873,3.75,10,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1998
1875,3.9166666666666665,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
1876,3.0697674418604652,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1998
1881,2.0,2,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1998
1882,1.9545454545454546,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1998
1883,3.2708333333333335,24,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1998
1884,3.967391304347826,46,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1998
1885,3.125,12,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1998
1887,2.0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1998
1888,2.6666666666666665,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1998
1889,3.75,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1997
1891,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1997
1892,3.28125,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1998
1893,4.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1996
1894,2.84375,16,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1998
1895,3.3333333333333335,15,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1998
1897,3.5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1998
1900,4.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1997
1902,4.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1996
1904,3.3333333333333335,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1997
1906,2.5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1997
1907,3.566666666666667,45,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1998
1909,3.4404761904761907,42,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1998
1910,2.0,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1997
1911,2.609375,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
1912,3.859375,32,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1998
1913,4.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1975
1914,3.388888888888889,9,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1998
1916,3.4166666666666665,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1998
1917,3.0543478260869565,92,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1998
1918,2.8484848484848486,33,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1998
1919,2.5,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
1920,2.8333333333333335,18,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1998
1921,3.851063829787234,47,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1998
1922,3.5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1998
1923,3.676190476190476,105,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1998
1924,3.1875,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1959
1926,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1929
1927,4.35,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1930
1928,3.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1931
1929,4.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1932
1931,4.166666666666667,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1935
1932,3.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1936
1933,3.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1937
1934,3.8333333333333335,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1938
1936,4.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1942
1937,3.25,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1944
1938,4.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1945
1939,4.0625,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1946
1940,4.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1947
1941,3.5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1948
1942,4.25,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1949
1944,3.9545454545454546,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1953
1945,4.1875,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1954
1946,3.8333333333333335,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1955
1947,3.6029411764705883,34,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1961
1948,3.642857142857143,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1963
1949,4.333333333333333,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1966
1950,4.181818181818182,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1967
1951,3.5714285714285716,7,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1968
1952,3.9545454545454546,22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1969
1953,3.871794871794872,39,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1971
1954,3.828125,64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1976
1955,3.892857142857143,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1979
1956,4.0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1980
1957,4.038461538461538,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1981
1958,3.7954545454545454,22,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1983
